Data Source Identifier;;Message Type;Service Identification;Time of Track Information;Position in WGS-84 Co-ordinates;;Calculated Position in Cartesian Co-ordinates;;Calculated Track Velocity in Cartesian coord.;;Calculated Acceleration;;Mode-3/A Code in octal representation;Target Identification;;Mode-S / ADS-B Related Data;;;;;;;;;;;;;;;;;;;;;;Track Number;Track Status;;;;;;;;;;;;;;;;;;;;;;System Track Update Ages;;;;;;;;;;;;Phase of Flight;Measured Flight Level;Calculated Track Barometric Altitude;;Calculated Track Geometric Altitude;Calculated Rate of Climb/Descent;Target Size & Orientation;;;Flight Plan Related Data;;;;;;;;;;;;;;;;;;;;;;;;;Vehicle Fleet Identification;Pre-programmed Message;;Estimated Accuracies;;;;;;;;;;;Alert Messages;;;Tracks in Alert;Holdbar Status;;Special Purpose Field;Reserved Expansion Field;
SAC;SIC;MESSAGE TYPE;SID;TIME;LAT;LON;X;Y;VX;VY;AX;AY;CODE;STI;CALLSIGN;BDS;MB DATA;ADDRESS;COM;AIRBORNE;GROUND;SPI;ALERT;EMERGENCY;SSC;ARC;AIC;B1A;B1B;AC;MN;DC;TYPE;ECAT;VDL;MDS;UAT;TN;MON;GBS;MRH;SRC;CNF;SIM;TSE;TSB;FRI/FOE;ME;MI;AMA;SPI;CST;FPC;AFF;PSR;SSR;MDS;ADS;SUC;AAC;PSR;SSR;MDA;MFL;MDS;ADS;ADS;MD1;MD2;LOP;TRK;MUL;FLS;FLIGHT LEVEL;QNH;ALT;HEIGHT;RATE;LENGTH;WIDTH;ORIENTATION;SAC;SIC;CALLSIGN;TYP;NBR;GAT;OAT;FR;RVSM;HPR;TYPE;TURBULENCE;Departure Airport;Destination Airport;Runway;FLIGHT LEVEL;Centre;Position;TYP;DAY;TIME;STAND;EMP;AVL;;VFI;TRB;MSG;APC-X;APC-Y;APC-XY;APW-LAT;APW-LON;ATH;AVC-X;AVC-Y;ARC;AAC-X;AAC-Y;ACK;SVR;TYPENUMBER;TN;BKN;INDICATOR;SP;RE;
0;45;T;;07:11:29,258;;;-10280,0;-5595,0;+64,0;-135,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:29,383;;;-145,0;+166,0;+1,8;+0,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:29,531;;;-10321,0;-5644,0;+20,8;-133,8;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:29,562;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:29,656;;;-144,0;+165,0;+1,8;+0,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:29,812;;;-10236,0;-5689,0;+66,2;-134,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:29,859;;;-143,0;+165,0;+1,8;+0,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:30,102;;;+2223,0;+573,0;+0,0;+0,0;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;22;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:30,148;;;-144,0;+165,0;+1,5;+0,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:30,352;;;-143,0;+165,0;+1,2;+0,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:30,453;;;-10203,0;-5748,0;+68,8;-133,8;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:30,602;;;-143,0;+165,0;+1,2;+0,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:30,688;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:30,789;;;-10179,0;-5794,0;+70,2;-133,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:31,023;;;-10160,0;-5829,0;+71,2;-133,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:31,312;;;-10139,0;-5866,0;+72,5;-132,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:31,609;;;-10117,0;-5902,0;+74,2;-131,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:31,641;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:31,844;;;-144,0;+165,0;+0,2;+0,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:31,844;;;+514,0;-522,0;-60,5;+13,5;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:32,055;;;+437,0;-498,0;-58,5;+15,2;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:32,125;;;-10082,0;-5955,0;+77,5;-128,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:32,375;;;+396,0;-487,0;-58,0;+15,2;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:32,633;;;+380,0;-483,0;-57,2;+15,2;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:32,680;;;-10040,0;-6020,0;+80,0;-127,8;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:32,680;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:32,992;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:33,008;;;-142,0;+165,0;+0,8;+0,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:33,023;;;+361,0;-476,0;-56,8;+16,0;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:33,039;;;-10007,0;-6071,0;+81,8;-127,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:33,547;;;-9966,0;-6131,0;+84,8;-126,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:33,547;;;+338,0;-469,0;-56,8;+16,2;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:33,562;;;-141,0;+164,0;+1,0;-0,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:33,680;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:33,711;;;-10002,0;-6180,0;+38,5;-130,8;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:33,781;;;+320,0;-463,0;-56,0;+17,2;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:34,047;;;+2098,0;+591,0;-3,8;+0,0;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;22;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:34,141;;;-9905,0;-6235,0;+87,2;-125,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:34,227;;;-140,0;+164,0;+1,0;-0,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:34,352;;;-9877,0;-6254,0;+90,5;-124,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:34,680;;;+2095,0;+591,0;-4,0;+0,0;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;22;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:34,695;;;-9841,0;-6285,0;+93,5;-122,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:34,805;;;-139,0;+163,0;+1,0;-0,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:34,844;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:34,914;;;-9814,0;-6312,0;+95,0;-122,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:34,922;;;+273,0;-447,0;-55,8;+17,8;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:35,180;;;-9782,0;-6343,0;+96,5;-122,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:35,297;;;-139,0;+163,0;+1,0;-0,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:35,383;;;-9760,0;-6368,0;+97,2;-121,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:35,578;;;+234,0;-434,0;-55,8;+18,0;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:35,617;;;-9737,0;-6396,0;+98,2;-121,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:35,695;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:35,914;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:35,922;;;-9709,0;-6429,0;+99,5;-121,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:35,945;;;+1983,0;+611,0;-12,0;+2,2;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;22;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:36,000;;;+203,0;-424,0;-55,5;+18,5;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:36,164;;;-9682,0;-6460,0;+100,2;-120,8;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:36,320;;;-138,0;+163,0;+1,0;-0,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:36,375;;;-9659,0;-6487,0;+101,0;-120,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:36,508;;;+168,0;-411,0;-55,5;+18,8;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:36,578;;;-9638,0;-6512,0;+102,0;-119,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:36,742;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:36,812;;;-9615,0;-6537,0;+102,8;-118,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:36,836;;;-137,0;+163,0;+1,0;-0,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:36,969;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,008;;;+144,0;-402,0;-55,5;+18,8;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,023;;;-9593,0;-6561,0;+103,5;-117,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,203;;;+1891,0;+628,0;-28,2;+7,8;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;22;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,430;;;-136,0;+162,0;+0,8;-0,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,516;;;+118,0;-394,0;-55,5;+18,8;;;5617;;;;;;;;;;;;;;;;;;;;;;;;;17;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,562;;;-9549,0;-6610,0;+105,5;-116,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,625;;;-136,0;+162,0;+1,0;-0,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,664;;;+1876,0;+632,0;-30,5;+8,5;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;22;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,758;;;-353,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,836;;;-135,0;+162,0;+1,0;-0,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,875;;;+1870,0;+634,0;-30,0;+8,8;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;22;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:37,898;;;-9603,0;-6651,0;+55,0;-126,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:38,070;;;-134,0;+162,0;+1,2;-0,2;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;20;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:11:38,094;;;+1865,0;+637,0;-29,5;+8,8;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;22;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
